Evidence ID,Source Module,Source Zip (Inventory),Manifest Name,Category,Present In Source Zip,Also In addons_extra.zip,Preliminary Classification,Classification Rule,Status
PS04-MOD-0481,l10n_do,02 OTHER.zip,Dominican Republic - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0482,l10n_do_check_printing,02 OTHER.zip,Dominican Republic - Checks Layout,Accounting/Localizations/Check,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0483,l10n_do_reports,02 OTHER.zip,Dominican Republic - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0484,l10n_dz,02 OTHER.zip,Algeria - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0485,l10n_dz_reports,02 OTHER.zip,Algeria - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0486,l10n_ec,02 OTHER.zip,Ecuadorian Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0487,l10n_ec_edi,02 OTHER.zip,Ecuadorian Accounting EDI,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0488,l10n_ec_edi_pos,02 OTHER.zip,Ecuadorian Point of Sale,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0489,l10n_ec_edi_stock,02 OTHER.zip,Ecuadorian Delivery Guide,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0490,l10n_ec_reports,02 OTHER.zip,Ecuadorian Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0491,l10n_ec_reports_ats,02 OTHER.zip,Ecuador - ATS Report,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0492,l10n_ec_sale,02 OTHER.zip,Ecuador - Sale,Accounting/Localizations/Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0493,l10n_ec_stock,02 OTHER.zip,Ecuador - Stock,Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0494,l10n_ee,02 OTHER.zip,Estonia - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0495,l10n_ee_intrastat,02 OTHER.zip,Estonia Intrastat Declaration,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0496,l10n_ee_reports,02 OTHER.zip,Estonia - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0497,l10n_eg,02 OTHER.zip,Egypt - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0498,l10n_eg_edi_eta,02 OTHER.zip,Egypt E-Invoicing,account,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0499,l10n_eg_hr_payroll,02 OTHER.zip,Egypt - Payroll,Human Resources/Payroll,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0500,l10n_eg_hr_payroll_account,02 OTHER.zip,Egypt - Payroll with Accounting,Human Resources,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0501,l10n_eg_iot,02 OTHER.zip,Egypt - Internet Of Things,Administration/IoT,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0502,l10n_eg_reports,02 OTHER.zip,Egypt - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0503,l10n_employment_hero,02 OTHER.zip,Employment Hero Payroll,Accounting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0504,l10n_es,02 OTHER.zip,Spain - Accounting (PGCE 2008),Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0505,l10n_es_edi_facturae,02 OTHER.zip,Spain - Facturae EDI,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0506,l10n_es_edi_sii,02 OTHER.zip,Spain - SII EDI Suministro de Libros,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0507,l10n_es_edi_tbai,02 OTHER.zip,Spain - TicketBAI,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0508,l10n_es_edi_tbai_pos,02 OTHER.zip,Spain - Point of Sale + TicketBAI,Accounting/Localizations/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0509,l10n_es_edi_verifactu,02 OTHER.zip,Spain - Veri*Factu,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0510,l10n_es_edi_verifactu_pos,02 OTHER.zip,Spain - Veri*Factu for Point of Sale,Accounting/Localizations/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0511,l10n_es_intrastat,02 OTHER.zip,Spain - Intrastat Declaration,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0512,l10n_es_pos,02 OTHER.zip,[Deprecated] Spain - Point of Sale,Accounting/Localizations/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0513,l10n_es_real_estates,02 OTHER.zip,Spain - Real Estates,Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0514,l10n_es_reports,02 OTHER.zip,Spain - Accounting (PGCE 2008) Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0515,l10n_es_reports_2024,02 OTHER.zip,Spain - Accounting Reports (2024 Update),Accounting/Localization,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0516,l10n_es_reports_2025,02 OTHER.zip,Spain - Accounting Reports (2025 Update),Accounting/Localization,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0517,l10n_es_sale_amazon,02 OTHER.zip,Spain - Amazon Connector,Sales/Sales,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0518,l10n_et,02 OTHER.zip,Ethiopia - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0519,l10n_et_reports,02 OTHER.zip,Ethiopia - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0520,l10n_eu_iot_scale_cert,02 OTHER.zip,LNE electronic scale certification for PoS,Sales/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0521,l10n_eu_oss,02 OTHER.zip,EU One Stop Shop (OSS),Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0522,l10n_eu_oss_reports,02 OTHER.zip,EU One Stop Shop (OSS) Reports,Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0523,l10n_fi,02 OTHER.zip,Finland - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0524,l10n_fi_intrastat,02 OTHER.zip,Finnish Intrastat Declaration,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0525,l10n_fi_reports,02 OTHER.zip,Finland - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0526,l10n_fi_sale,02 OTHER.zip,Finland - Sale,Sales/Sales,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0527,l10n_fr,02 OTHER.zip,France - Localizations,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0528,l10n_fr_account,02 OTHER.zip,France - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0529,l10n_fr_facturx_chorus_pro,02 OTHER.zip,France - BIS3 integration for Chorus Pro,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0530,l10n_fr_fec_import,02 OTHER.zip,France - FEC Import,Accounting/Accounting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0531,l10n_fr_hr_holidays,02 OTHER.zip,France - Time Off,Human Resources/Time Off,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0532,l10n_fr_hr_payroll,02 OTHER.zip,French Payroll,Human Resources/Payroll,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0533,l10n_fr_hr_payroll_account,02 OTHER.zip,France - Payroll with Accounting,Human Resources,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0534,l10n_fr_hr_work_entry_holidays,02 OTHER.zip,France - Work Entries Time Off,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0535,l10n_fr_intrastat,02 OTHER.zip,French Intrastat Declaration,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0536,l10n_fr_pos_cert,02 OTHER.zip,France - VAT Anti-Fraud Certification for Point of Sale (CGI 286 I-3 bis),Accounting/Localizations/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0537,l10n_fr_reports,02 OTHER.zip,France - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0538,l10n_ga,02 OTHER.zip,Gabon - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0539,l10n_ga_reports,02 OTHER.zip,Gabon - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0540,l10n_gcc_invoice,02 OTHER.zip,Gulf Cooperation Council - Invoice,Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0541,l10n_gcc_invoice_stock_account,02 OTHER.zip,Gulf Cooperation Council WMS Accounting,Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0542,l10n_gcc_pos,02 OTHER.zip,Gulf Cooperation Council - Point of Sale,Accounting/Localizations/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0543,l10n_gn,02 OTHER.zip,Guinea - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0544,l10n_gn_reports,02 OTHER.zip,Guinea - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0545,l10n_gq,02 OTHER.zip,Guinea Equatorial - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0546,l10n_gq_reports,02 OTHER.zip,Guinea Equatorial - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0547,l10n_gr,02 OTHER.zip,Greece - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0548,l10n_gr_edi,02 OTHER.zip,Greece - myDATA,Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0549,l10n_gr_reports,02 OTHER.zip,Greece - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0550,l10n_gt,02 OTHER.zip,Guatemala - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0551,l10n_gt_edi,02 OTHER.zip,Guatemala - E-Invoicing,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0552,l10n_gt_edi_pos,02 OTHER.zip,Guatemalan Accounting EDI for POS,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0553,l10n_gw,02 OTHER.zip,Guinea-Bissau - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0554,l10n_gw_reports,02 OTHER.zip,Guinea-Bissau - Accounting Reports,,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0555,l10n_hk,02 OTHER.zip,Hong Kong - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0556,l10n_hk_hr_payroll,02 OTHER.zip,Hong Kong - Payroll,Human Resources/Payroll,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0557,l10n_hk_hr_payroll_account,02 OTHER.zip,Hong Kong - Payroll with Accounting,Human Resources/Payroll,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0558,l10n_hk_hr_payroll_empf,02 OTHER.zip,Hong Kong - Payroll eMPF,Human Resources/Payroll,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0559,l10n_hk_reports,02 OTHER.zip,Hong Kong - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0560,l10n_hn,02 OTHER.zip,Honduras - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0561,l10n_hr,02 OTHER.zip,Croatia - Accounting (Euro),Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0562,l10n_hr_edi,02 OTHER.zip,Croatia - e-invoicing,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0563,l10n_hr_intrastat,02 OTHER.zip,Croatian Intrastat Declaration,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0564,l10n_hr_kuna,02 OTHER.zip,Croatia - Accounting (Kuna),Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0565,l10n_hr_kuna_reports,02 OTHER.zip,Croatia (Kuna) - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0566,l10n_hr_reports,02 OTHER.zip,Croatia - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0567,l10n_hu,02 OTHER.zip,Hungary - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0568,l10n_hu_edi,02 OTHER.zip,Hungary - E-invoicing,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0569,l10n_hu_reports,02 OTHER.zip,Hungary - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0570,l10n_id,02 OTHER.zip,Indonesian - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0571,l10n_id_efaktur_coretax,02 OTHER.zip,Indonesia E-faktur (Coretax),Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0572,l10n_id_hr_payroll,02 OTHER.zip,Indonesia - Payroll,Human Resources/Payroll,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0573,l10n_id_hr_payroll_account,02 OTHER.zip,Indonesia - Payroll with Accounting,Human Resources,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0574,l10n_id_pos,02 OTHER.zip,Indonesia - Point of Sale,Accounting/Localizations/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0575,l10n_ie,02 OTHER.zip,Ireland - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0576,l10n_ie_intrastat,02 OTHER.zip,Irish Intrastat Declaration,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0577,l10n_ie_reports,02 OTHER.zip,Ireland - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0578,l10n_il,02 OTHER.zip,Israel - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0579,l10n_il_reports,02 OTHER.zip,Israel - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0580,l10n_in,02 OTHER.zip,Indian - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0581,l10n_in_asset,02 OTHER.zip,India - Accounting Assets,Accounting/Localizations/Assets,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0582,l10n_in_edi,02 OTHER.zip,Indian - E-invoicing,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0583,l10n_in_edi_gstr,02 OTHER.zip,Indian - GSTR with E-invoice,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0584,l10n_in_ewaybill,02 OTHER.zip,Indian - E-waybill,Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0585,l10n_in_ewaybill_irn,02 OTHER.zip,Indian - E-waybill thru IRN,Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0586,l10n_in_ewaybill_stock,02 OTHER.zip,Indian - E-waybill Stock,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0587,l10n_in_hr_holidays,02 OTHER.zip,India - Time Off,Human Resources/Time Off,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0588,l10n_in_hr_payroll,02 OTHER.zip,Indian Payroll,Human Resources/Payroll,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0589,l10n_in_hr_payroll_account,02 OTHER.zip,India - Payroll with Accounting,Human Resources,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0590,l10n_in_pos,02 OTHER.zip,Indian - Point of Sale,Accounting/Localizations/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0591,l10n_in_pos_urban_piper,02 OTHER.zip,POS UrbanPiper - India,Sales/Point of Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0592,l10n_in_purchase_stock,02 OTHER.zip,India Purchase and Warehouse Management,Accounting/Localizations/Purchase,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0593,l10n_in_reports,02 OTHER.zip,Indian - Accounting Reports,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0594,l10n_in_reports_gstr_pos,02 OTHER.zip,Indian - GSTR India eFiling with POS,Accounting/Localizations/Reporting,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0595,l10n_in_sale,02 OTHER.zip,Indian - Sale Report(GST),Accounting/Localizations/Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0596,l10n_in_sale_stock,02 OTHER.zip,India Sales and Warehouse Management,Accounting/Localizations/Sale,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0597,l10n_in_stock,02 OTHER.zip,Indian - Stock Report(GST),Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0598,l10n_iq,02 OTHER.zip,Iraq - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0599,l10n_it,02 OTHER.zip,Italy - Accounting,Accounting/Localizations/Account Charts,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0600,l10n_it_edi,02 OTHER.zip,Italy - E-invoicing,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0601,l10n_it_edi_doi,02 OTHER.zip,Italy - Declaration of Intent,Accounting/Localizations,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
PS04-MOD-0602,l10n_it_edi_sale,02 OTHER.zip,Italy - Sale E-invoicing,Accounting/Localizations/EDI,YES,NO,FOREIGN-LOCALIZATION-CANDIDATE,module name prefix l10n_ (non-Thai),OBSERVED
