evidence,module,path,class,model,table,decorator_count,business_method_count,sample_methods
02 OTHER.zip,l10n_ec_edi,02 OTHER/l10n_ec_edi/wizard/l10n_ec_wizard_account_withhold.py,L10n_EcWizardAccountWithholdLine,l10n_ec.wizard.account.withhold.line,l10n_ec_wizard_account_withhold_line,7,6,_check_withhold_lines|_check_amounts|_compute_invoice_id|_compute_taxsupport|_compute_base|_compute_amount
02 OTHER.zip,l10n_ec_edi,02 OTHER/l10n_ec_edi/models/account_move.py,AccountMove,account.move,account_move,12,13,_compute_l10n_ec_show_edit_authorization|_compute_l10n_ec_show_add_withhold|_compute_l10n_ec_withhold_wth_fields|_compute_l10n_ec_withhold_subtotals|_compute_l10n_ec_withhold_inv_fields|_compute_access_url|_inverse_l10n_latam_document_number|write|_compute_l10n_ec_reimbursement_totals|_compute_l10n_ec_is_dividend_withhold|action_print_pdf|_compute_amount
02 OTHER.zip,l10n_ec_edi,02 OTHER/l10n_ec_edi/models/account_move.py,AccountMoveLine,account.move.line,account_move_line,1,6,_compute_withhold_tax_amount|_compute_totals|_compute_name|_compute_product_uom_id|_compute_price_unit|_compute_tax_ids
02 OTHER.zip,l10n_ec_edi,02 OTHER/l10n_ec_edi/models/account_edi_format.py,AccountEdiFormat,account.edi.format,account_edi_format,1,1,_check_move_configuration
02 OTHER.zip,l10n_ec_edi,02 OTHER/l10n_ec_edi/models/l10n_ec_reimbursement.py,L10n_EcReimbursement,l10n_ec.reimbursement,l10n_ec_reimbursement,6,3,_compute_tax_amount|_compute_total|_check_duplicated_reimbursement_lines
02 OTHER.zip,l10n_ec_edi,02 OTHER/l10n_ec_edi/models/account_move_send.py,AccountMoveSend,account.move.send,account_move_send,3,1,_check_invoice_report
02 OTHER.zip,l10n_ec_edi,02 OTHER/l10n_ec_edi/models/account_journal.py,AccountJournal,account.journal,account_journal,6,5,_compute_edi_format_ids|_compute_compatible_edi_ids|_onchange_withhold_type|_onchange_type_is_purchase_liquidation|_compute_l10n_ec_require_emission
02 OTHER.zip,l10n_ec_edi,02 OTHER/l10n_ec_edi/models/res_partner.py,ResPartner,res.partner,res_partner,1,0,
02 OTHER.zip,website_appointment_sale_project,02 OTHER/website_appointment_sale_project/models/sale_order_line.py,SaleOrderLine,sale.order.line,sale_order_line,0,1,_action_confirm
02 OTHER.zip,website_appointment_sale_project,02 OTHER/website_appointment_sale_project/models/project_task.py,ProjectTask,project.task,project_task,0,1,action_view_appointment
02 OTHER.zip,cloud_storage_migration,02 OTHER/cloud_storage_migration/models/cloud_storage_migration_report.py,CloudStorageMigrationReport,cloud.storage.migration.report,cloud_storage_migration_report,2,4,_compute_res_model_name|_compute_has_attachment_rel|_compute_all_to_migrate|_compute_message_to_migrate
02 OTHER.zip,cloud_storage_migration,02 OTHER/cloud_storage_migration/models/res_config_settings.py,CloudStorageMigrationSettings,res.config.settings,res_config_settings,1,3,_inverse_cloud_storage_migration_message_model_ids|_inverse_cloud_storage_migration_all_model_ids|action_open_cloud_storage_migration_configurations
02 OTHER.zip,l10n_at_pos,02 OTHER/l10n_at_pos/wizard/pos_fiskaly_details.py,PosFiskalyDetailsWizard,pos.fiskaly.details.wizard,pos_fiskaly_details_wizard,2,3,_onchange_start_date|_onchange_end_date|action_dep_audit_report
02 OTHER.zip,l10n_at_pos,02 OTHER/l10n_at_pos/models/pos_session.py,PosSession,pos.session,pos_session,0,1,write
02 OTHER.zip,l10n_at_pos,02 OTHER/l10n_at_pos/models/pos_config.py,PosConfig,pos.config,pos_config,1,1,create
02 OTHER.zip,l10n_at_pos,02 OTHER/l10n_at_pos/models/pos_config.py,ReportL10nAtPosConfigAuditTemplate,report.l10n_at_pos.report_config_audit_template,report_l10n_at_pos_report_config_audit_template,1,0,
02 OTHER.zip,l10n_at_pos,02 OTHER/l10n_at_pos/models/res_company.py,ResCompany,res.company,res_company,1,4,write|action_l10n_at_authenticate_fon_credentials|action_generate_fiskaly_credentials|action_auth_fiskaly_credentials
02 OTHER.zip,l10n_at_pos,02 OTHER/l10n_at_pos/models/pos_order.py,PosOrder,pos.order,pos_order,0,1,action_prepare_receipts_queue
02 OTHER.zip,l10n_cl_edi_pos,02 OTHER/l10n_cl_edi_pos/models/l10n_latam_identification_type.py,L10n_LatamIdentificationType,l10n_latam.identification.type,l10n_latam_identification_type,1,0,
02 OTHER.zip,l10n_cl_edi_pos,02 OTHER/l10n_cl_edi_pos/models/account_move.py,AccountMove,account.move,account_move,2,1,_compute_l10n_cl_sii_barcode_image
02 OTHER.zip,l10n_cl_edi_pos,02 OTHER/l10n_cl_edi_pos/models/l10n_latam_document_type.py,L10n_LatamDocumentType,l10n_latam.document.type,l10n_latam_document_type,1,0,
02 OTHER.zip,l10n_cl_edi_pos,02 OTHER/l10n_cl_edi_pos/models/pos_session.py,PosSession,pos.session,pos_session,1,0,
02 OTHER.zip,l10n_cl_edi_pos,02 OTHER/l10n_cl_edi_pos/models/pos_config.py,PosConfig,pos.config,pos_config,1,0,
02 OTHER.zip,l10n_cl_edi_pos,02 OTHER/l10n_cl_edi_pos/models/res_company.py,ResCompany,res.company,res_company,1,0,
02 OTHER.zip,l10n_cl_edi_pos,02 OTHER/l10n_cl_edi_pos/models/pos_payment_method.py,PosPaymentMethod,pos.payment.method,pos_payment_method,2,1,_compute_is_card_payment
02 OTHER.zip,l10n_cl_edi_pos,02 OTHER/l10n_cl_edi_pos/models/res_partner.py,ResPartner,res.partner,res_partner,2,0,
02 OTHER.zip,l10n_be_hr_payroll_ucm,02 OTHER/l10n_be_hr_payroll_ucm/models/hr_payroll_export_ucm.py,L10nBeHrPayrollExportUcm,l10n.be.hr.payroll.export.ucm,l10n_be_hr_payroll_export_ucm,1,0,
02 OTHER.zip,l10n_be_hr_payroll_ucm,02 OTHER/l10n_be_hr_payroll_ucm/models/res_company.py,ResCompany,res.company,res_company,2,2,_check_ucm_code|_check_ucm_company_code
02 OTHER.zip,l10n_be_hr_payroll_ucm,02 OTHER/l10n_be_hr_payroll_ucm/models/hr_work_entry_type.py,HrWorkEntryType,hr.work.entry.type,hr_work_entry_type,2,2,_check_ucm_code|_onchange_ucm_code
02 OTHER.zip,repair,02 OTHER/repair/wizard/stock_warn_insufficient_qty.py,StockWarnInsufficientQtyRepair,stock.warn.insufficient.qty.repair,stock_warn_insufficient_qty_repair,0,1,action_done
02 OTHER.zip,repair,02 OTHER/repair/models/repair.py,RepairOrder,repair.order,repair_order,21,31,_compute_picking_type_visible|_compute_product_qty|_compute_allowed_uom_ids|_compute_partner_id|_compute_picking_product_ids|_compute_allowed_lot_ids|_compute_picking_type_id|_compute_location_id|_compute_product_location_src_id|_compute_product_location_dest_id|_compute_recycle_location_id|_compute_parts_availability
02 OTHER.zip,repair,02 OTHER/repair/models/stock_warehouse.py,StockWarehouse,stock.warehouse,stock_warehouse,1,0,
02 OTHER.zip,repair,02 OTHER/repair/models/sale_order.py,SaleOrder,sale.order,sale_order,1,4,_compute_repair_count|_action_cancel|_action_confirm|action_show_repair
02 OTHER.zip,repair,02 OTHER/repair/models/sale_order.py,SaleOrderLine,sale.order.line,sale_order_line,1,3,create|write|_action_launch_stock_rule
02 OTHER.zip,repair,02 OTHER/repair/models/stock_move.py,StockMove,stock.move,stock_move,6,11,_compute_forecast_information|_compute_picking_type_id|_compute_location_id|_compute_location_dest_id|_compute_reference|unlink|create|write|action_add_from_catalog_repair|_action_cancel|action_show_details
02 OTHER.zip,repair,02 OTHER/repair/models/stock_picking.py,StockPickingType,stock.picking.type,stock_picking_type,3,6,_compute_count_repair|_compute_default_location_src_id|_compute_default_location_dest_id|_compute_default_product_location_id|_compute_default_remove_location_dest_id|_compute_default_recycle_location_dest_id
02 OTHER.zip,repair,02 OTHER/repair/models/stock_picking.py,StockPicking,stock.picking,stock_picking,2,3,_compute_nbr_repairs|action_repair_return|action_view_repairs
02 OTHER.zip,repair,02 OTHER/repair/models/stock_traceability.py,StockTraceabilityReport,stock.traceability.report,stock_traceability_report,2,0,
02 OTHER.zip,repair,02 OTHER/repair/models/product.py,ProductProduct,product.product,product_product,0,1,_compute_product_is_in_repair
02 OTHER.zip,repair,02 OTHER/repair/models/product.py,ProductTemplate,product.template,product_template,1,0,
02 OTHER.zip,repair,02 OTHER/repair/models/stock_lot.py,StockLot,stock.lot,stock_lot,1,6,_compute_repair_line_ids|_compute_in_repair_count|_compute_repaired_count|action_lot_open_repairs|action_view_ro|_check_create
02 OTHER.zip,payment_adyen,02 OTHER/payment_adyen/models/payment_provider.py,PaymentProvider,payment.provider,payment_provider,2,3,create|write|_compute_feature_support_fields
02 OTHER.zip,payment_adyen,02 OTHER/payment_adyen/models/payment_transaction.py,PaymentTransaction,payment.transaction,payment_transaction,1,0,
02 OTHER.zip,payment_adyen,02 OTHER/payment_adyen/wizards/payment_capture_wizard.py,PaymentCaptureWizard,payment.capture.wizard,payment_capture_wizard,1,1,_compute_has_adyen_tx
02 OTHER.zip,l10n_be_hr_payroll_group_s,02 OTHER/l10n_be_hr_payroll_group_s/models/hr_version.py,HrVersion,hr.version,hr_version,1,1,_check_group_s_code
02 OTHER.zip,l10n_be_hr_payroll_group_s,02 OTHER/l10n_be_hr_payroll_group_s/models/hr_payroll_export_group_s.py,L10nBeHrPayrollExportGroupS,l10n.be.hr.payroll.export.group.s,l10n_be_hr_payroll_export_group_s,2,0,
02 OTHER.zip,l10n_be_hr_payroll_group_s,02 OTHER/l10n_be_hr_payroll_group_s/models/res_company.py,ResCompany,res.company,res_company,2,2,_check_group_s_code|_check_group_s_sequence_number
02 OTHER.zip,l10n_be_hr_payroll_group_s,02 OTHER/l10n_be_hr_payroll_group_s/models/hr_work_entry_type.py,HrWorkEntryType,hr.work.entry.type,hr_work_entry_type,2,2,_check_ucm_code|_compute_group_s_code
02 OTHER.zip,website_sale_stock_wishlist,02 OTHER/website_sale_stock_wishlist/models/product_wishlist.py,ProductWishlist,product.wishlist,product_wishlist,1,2,_compute_stock_notification|_inverse_stock_notification
02 OTHER.zip,website_event_track_social,02 OTHER/website_event_track_social/models/event_track.py,EventTrack,event.track,event_track,4,6,_compute_firebase_enable_push_notifications|_compute_push_reminder|_compute_push_reminder_delay|create|write|action_edit_reminder
02 OTHER.zip,website_event_track_social,02 OTHER/website_event_track_social/models/website_visitor.py,WebsiteVisitor,website.visitor,website_visitor,1,1,_compute_event_track_push_enabled_ids
02 OTHER.zip,l10n_ec,02 OTHER/l10n_ec/demo/account_demo.py,AccountChartTemplate,account.chart.template,account_chart_template,1,0,
02 OTHER.zip,l10n_ec,02 OTHER/l10n_ec/models/account_move.py,AccountMove,account.move,account_move,1,0,
02 OTHER.zip,l10n_ec,02 OTHER/l10n_ec/models/account_journal.py,AccountJournal,account.journal,account_journal,1,1,_compute_l10n_ec_require_emission
02 OTHER.zip,l10n_ec,02 OTHER/l10n_ec/models/res_partner.py,ResPartner,res.partner,res_partner,1,1,_compute_l10n_ec_vat_validation
02 OTHER.zip,l10n_cz,02 OTHER/l10n_cz/models/account_move.py,AccountMove,account.move,account_move,2,3,_compute_taxable_supply_date|_compute_show_taxable_supply_date|_compute_date
02 OTHER.zip,l10n_cz,02 OTHER/l10n_cz/models/template_cz.py,AccountChartTemplate,account.chart.template,account_chart_template,1,0,
